stock_id,股票代號,股票名稱,股價,今日漲跌%,投信持有%,投信今日%,投信今日(張),5買%,10買%,20買%,5買N天,10買N天,20買N天,5賣N天,10賣N天,20賣N天,外資持有%,外資今日%,Q1-Q3EPS,1月-11月EPS,去年EPS,三率三升,月增率%,年增率%,累積年增率%,月增率遞增,年增率遞增,累積年增率遞增,累積年增率>20%,累積年增率>50%,累積年增率>100%,上月營收創新高,股票名稱.1,股票代號.1,1月-12月EPS(預估),1月EPS(預估),去年EPS(預估),sar趨勢向上,2021Q4三率三升,1-2月EPS(預估),去年Q1-Q3EPS,去年Q1-Q4EPS,1-3月EPS(預估),1-4月EPS(預估),Q1 EPS,EPS遞增季數,EPS遞減季數,2022Q1三率三升,主力今日%,主力5買%,主力10買%,主力20買%,去年累計同期EPS,去年整年EPS,營收遞增月數,營收創新高,營收月增率%,營收年增率%,營收累計年增率%,月增率遞增月數,年增率遞增月數,累計年增率遞增月數,營業利益成長率遞增季數,營業毛利成長率遞增季數,稅前淨利成長率遞增季數,產業,本益比(同產業rank),股價淨值比(同產業rank),殖利率(同產業rank)
2022-04-19,6806,森崴能源,107.0,0.94,0.34,0.34,500.0,0.34,0.34,0.34,1,1,1,0,0,0,0.61,-0.01,,,,,32.5,-20.13,33.84,單月增加,,單月增加,連續3個月>20%,,,,森崴能源,6806,,,,v,,,,3.78,1.31,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,6581,鋼聯,115.0,4.55,0.04,0.04,50.0,0.04,0.04,0.04,1,1,1,0,0,0,0.79,-0.09,,,,,-17.27,128.6,44.54,,3個月遞增,3個月遞增,連續2個月>20%,,,,鋼聯,6581,,,,v,v,,,5.08,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,1231,聯華食,84.8,-0.59,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,2.93,-0.04,,,,,17.46,14.87,6.35,2個月遞增,2個月遞增,2個月遞增,,,,,聯華食,1231,,,,v,v,,,4.03,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,4952,凌通,71.1,0.57,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,6.1,-0.08,,,,,15.59,29.23,33.96,3個月遞增,單月增加,單月增加,連續2個月>20%,,,v,凌通,4952,,,,,v,,,6.05,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,8131,福懋科,39.7,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,5.26,0.0,,,,,7.41,3.26,1.12,2個月遞增,2個月遞增,2個月遞增,,,,v,福懋科,8131,,,,,v,,,3.52,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,6582,申豐,115.0,3.14,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,17.59,0.24,,,,,61.15,-76.47,-68.45,2個月遞增,2個月遞增,,,,,,申豐,6582,,,,,,,,32.74,2.09,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,6277,宏正,81.9,0.49,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,12.99,0.0,,,,,26.63,-7.11,0.1,3個月遞增,,單月增加,,,,,宏正,6277,,,,,v,,,5.33,2.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,6192,巨路,75.0,-0.4,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,23.02,-0.04,,,,,26.0,13.7,9.56,2個月遞增,2個月遞增,2個月遞增,,,,,巨路,6192,,,,v,,,,7.96,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,5608,四維航,47.25,4.07,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,6.87,1.41,,,,,22.41,102.08,100.9,2個月遞增,2個月遞增,2個月遞增,連續3個月>20%,連續3個月>50%,連續3個月>100%,,四維航,5608,,,,v,v,,,7.16,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,5538,東明-KY,55.1,1.1,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,64.26,-0.0,,,,,50.78,55.78,53.22,3個月遞增,單月增加,3個月遞增,連續3個月>20%,連續2個月>50%,,v,東明-KY,5538,,,,,v,,,8.0,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,4137,麗豐-KY,198.5,0.51,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,66.52,-0.02,,,,,53.8,-1.49,-6.79,2個月遞增,,3個月遞增,,,,,麗豐-KY,4137,,,,,,,,17.05,3.17,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,1309,台達化,32.15,0.94,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,2.57,0.02,,,,,15.9,-11.11,0.02,3個月遞增,,單月增加,,,,,台達化,1309,,,,,,,,4.89,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,3588,通嘉,116.0,2.2,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,4.42,-0.27,,,,,9.7,20.12,27.8,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,通嘉,3588,,,,,v,,,6.37,0.88,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,3545,敦泰,121.0,-1.22,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,13.71,-0.36,,,,,0.65,-17.21,-10.51,3個月遞增,,,,,,,敦泰,3545,,,,,v,,,30.23,1.77,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,2723,美食-KY,94.2,1.95,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,48.06,0.19,,,,,3.69,-4.52,-0.42,2個月遞增,,,,,,,美食-KY,2723,,,,v,,,,6.07,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,2636,台驊投控,121.0,0.83,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,11.93,0.17,,,,,16.06,78.55,72.25,2個月遞增,2個月遞增,2個月遞增,連續3個月>20%,連續3個月>50%,,,台驊投控,2636,,,,,v,,,30.03,5.48,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,2612,中航,52.9,2.92,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,3.01,0.21,,,,,22.32,32.21,26.84,2個月遞增,3個月遞增,3個月遞增,連續3個月>20%,,,v,中航,2612,,,,v,v,,,5.27,0.79,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,2511,太子,12.9,0.39,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,8.91,0.0,,,,,16.92,35.03,46.24,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,太子,2511,,,,,,,,0.95,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,1707,葡萄王,147.0,0.68,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,10.84,0.04,,,,,79.42,5.78,4.08,3個月遞增,2個月遞增,2個月遞增,,,,,葡萄王,1707,,,,v,v,,,8.81,2.05,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,1612,宏泰,29.15,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,16.74,-0.22,,,,,22.21,-5.54,13.53,2個月遞增,,單月增加,,,,,宏泰,1612,,,,,,,,8.54,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-19,8261,富鼎,101.5,0.0,0.0,0.0,1.0,0.0,-0.0,-0.0,1,1,1,0,1,1,11.43,-0.07,,,,,14.92,5.49,10.01,2個月遞增,單月增加,單月增加,,,,v,富鼎,8261,,,,,v,,,8.03,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,6591,動力-KY,64.0,2.56,0.12,0.12,40.0,0.12,0.12,0.12,1,1,1,0,0,0,23.9,0.99,,,,,49.15,32.62,39.62,3個月遞增,單月增加,單月增加,連續2個月>20%,,,v,動力-KY,6591,,,,,,,,6.83,2.01,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,1806,冠軍,12.2,0.83,0.04,0.04,177.0,0.04,0.04,0.04,1,1,1,0,0,0,10.12,-0.04,,,,,96.0,33.26,26.6,2個月遞增,單月增加,3個月遞增,連續2個月>20%,,,,冠軍,1806,,,,,,,,2.29,-0.04,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,3011,今皓,20.2,1.51,0.04,0.04,47.0,0.04,0.04,0.04,1,1,1,0,0,0,6.4,0.02,,,,,0.69,40.28,47.36,2個月遞增,單月增加,單月增加,連續3個月>20%,,,,今皓,3011,,,,,v,,,0.59,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,1514,亞力,28.05,-0.88,0.04,0.04,87.0,0.04,0.04,0.04,1,1,1,0,0,0,7.9,-0.1,,,,,23.94,40.34,20.98,3個月遞增,3個月遞增,3個月遞增,單月>20%,,,,亞力,1514,,,,v,,,,1.6,0.43,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,1609,大亞,30.3,-1.62,0.04,0.04,273.0,0.04,0.04,0.04,1,1,1,0,0,0,9.03,-0.22,,,,,47.09,9.84,10.88,2個月遞增,單月增加,單月增加,,,,,大亞,1609,,,,v,v,,,2.3,0.44,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,1727,中華化,47.65,0.74,0.03,0.03,36.0,0.03,0.03,0.03,1,1,1,0,0,0,1.49,0.02,,,,,22.71,43.14,38.46,3個月遞增,單月增加,3個月遞增,連續2個月>20%,,,,中華化,1727,,,,,,,,1.86,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,2453,凌群,29.65,2.07,0.03,0.03,33.0,0.03,0.03,0.03,1,1,1,0,0,0,6.94,0.05,,,,,17.7,5.18,3.26,3個月遞增,3個月遞增,3個月遞增,,,,,凌群,2453,,,,,v,,,2.16,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,1516,川飛,27.25,-1.45,0.03,0.03,12.0,0.03,0.03,0.03,1,1,1,0,0,0,2.53,0.14,,,,,41.28,129.85,156.83,2個月遞增,單月增加,單月增加,連續3個月>20%,連續3個月>50%,連續3個月>100%,,川飛,1516,,,,,v,,,1.72,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,3703,欣陸,27.5,0.36,0.03,0.03,225.0,0.03,0.03,0.03,1,1,1,0,0,0,23.45,-0.01,,,,,25.9,73.29,57.78,3個月遞增,單月增加,3個月遞增,連續2個月>20%,單月>50%,,v,欣陸,3703,,,,v,v,,,2.22,0.68,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,6142,友勁,9.82,0.41,0.03,0.03,87.0,0.03,0.03,0.03,1,1,1,0,0,0,5.13,-0.0,,,,,40.04,-20.81,-11.3,3個月遞增,,,,,,,友勁,6142,,,,,v,,,1.23,-0.14,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,6235,華孚,40.4,-0.62,0.03,0.03,53.0,0.03,0.03,0.03,1,1,1,0,0,0,3.28,-0.36,,,,,21.35,85.37,45.17,2個月遞增,3個月遞增,3個月遞增,連續3個月>20%,,,,華孚,6235,,,,v,v,,,0.96,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,2897,王道銀行,9.77,0.83,0.03,0.03,813.0,0.03,0.03,0.03,1,1,1,0,0,0,5.51,-0.04,,,,,-8.43,-14.3,-0.34,2個月遞增,,,,,,,王道銀行,2897,,,,,,,,0.63,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,1732,毛寶,44.95,4.29,0.02,0.02,10.0,0.02,0.02,0.02,1,1,1,0,0,0,2.68,-4.92,,,,,18.76,-6.95,-6.58,2個月遞增,,,,,,,毛寶,1732,,,,,,,,0.46,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,2491,吉祥全,18.0,2.86,0.02,0.02,18.0,0.02,0.02,0.02,1,1,1,0,0,0,5.61,-0.01,,,,,-121.88,-586.1,-154.99,,,,,,,,吉祥全,2491,,,,,,,,0.63,-0.23,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,2545,皇翔,58.5,3.54,0.02,0.02,75.0,0.02,0.02,0.02,1,1,1,0,0,0,6.65,0.23,,,,,69.91,134.5,89.36,3個月遞增,3個月遞增,3個月遞增,連續3個月>20%,連續3個月>50%,,,皇翔,2545,,,,v,v,,,7.46,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,4148,全宇生技-KY,89.8,0.67,0.02,0.02,13.0,0.02,0.02,-0.25,1,1,1,0,0,2,73.37,0.12,,,,,56.49,107.57,63.04,單月增加,3個月遞增,3個月遞增,連續2個月>20%,單月>50%,,v,全宇生技-KY,4148,,,,v,v,,,3.09,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,6569,醫揚,105.0,0.48,0.02,0.02,5.0,0.02,0.02,0.02,1,1,1,0,0,0,2.59,0.0,,,,,46.82,68.19,53.4,3個月遞增,單月增加,3個月遞增,連續2個月>20%,單月>50%,,v,醫揚,6569,,,,,,,,4.22,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-20,4545,銘鈺,29.8,1.36,0.01,0.01,10.0,0.01,0.01,0.01,1,1,1,0,0,0,33.88,0.0,,,,,-13.49,16.17,25.28,,單月增加,單月增加,連續2個月>20%,,,,銘鈺,4545,,,,,,,,1.16,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-21,3092,鴻碩,64.6,2.05,0.12,0.12,107.0,0.12,0.12,0.12,1,1,1,0,0,0,2.67,0.18,,,,,51.35,67.45,47.82,2個月遞增,3個月遞增,3個月遞增,連續3個月>20%,,,v,鴻碩,3092,,,,,,,,0.25,0.96,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,2108,南帝,52.6,-2.41,0.0,0.0,14.0,-1.06,-1.32,-1.26,1,4,11,4,5,5,8.23,0.02,,,,,33.35,-44.98,-49.74,2個月遞增,3個月遞增,3個月遞增,,,,,南帝,2108,,,,,,,,14.92,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,1589,永冠-KY,70.4,-2.9,0.18,0.18,200.0,0.18,0.18,0.18,1,1,1,0,0,0,4.59,-0.1,,,,,47.48,-10.82,-15.5,2個月遞增,,3個月遞增,,,,,永冠-KY,1589,,,,v,,,,1.95,0.26,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,6182,合晶,54.7,1.67,0.0,0.0,3.0,-0.49,-0.73,-5.0,1,1,1,3,6,14,14.95,-0.04,,,,,4.73,26.53,33.01,2個月遞增,單月增加,單月增加,連續3個月>20%,,,v,合晶,6182,,,,,v,,,2.02,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,6456,GIS-KY,91.7,-0.22,0.0,0.0,4.0,-0.01,-0.01,-0.02,1,2,2,2,3,9,55.02,0.01,,,,,36.81,20.04,11.62,單月增加,單月增加,3個月遞增,,,,,GIS-KY,6456,,,,,,,,12.97,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-05,3169,亞信,168.5,6.65,0.1,0.1,60.0,0.1,-2.02,-3.27,1,1,1,0,4,6,4.04,-1.7,,,,,0.08,52.83,52.5,單月增加,3個月遞增,2個月遞增,連續3個月>20%,連續3個月>50%,,,亞信,3169,,,,v,v,,,6.34,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-06,6538,倉和,78.6,2.88,0.13,0.13,50.0,0.13,0.13,0.13,1,1,1,0,0,0,3.59,0.21,,,,,8.39,32.17,5.35,單月增加,3個月遞增,3個月遞增,,,,,倉和,6538,,,,v,,,,4.13,1.65,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,5306,桂盟,170.0,0.29,0.02,0.02,20.0,0.01,0.01,0.0,1,3,5,1,1,2,23.52,-0.01,,,,,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,營收未出,,桂盟,5306,,,,v,v,,,15.94,3.46,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-09,1909,榮成,19.55,-2.25,0.0,0.0,2.0,-0.02,-0.02,-0.02,1,4,6,1,1,1,10.6,-0.1,,,,,-19.96,14.18,19.61,,單月增加,單月增加,,,,,榮成,1909,,,,,,,,1.84,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,6182,合晶,58.0,2.47,0.1,0.1,538.0,0.09,0.02,-2.69,1,3,3,1,3,10,15.09,-0.42,,,2.02,,-4.84,20.16,29.62,,單月增加,單月增加,連續3個月>20%,,,,合晶,6182,,,,v,v,,,,,1.08,0.9,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-10,1522,堤維西,20.2,1.0,0.03,0.03,83.0,0.03,0.03,0.03,1,1,1,0,0,0,5.38,0.01,,,0.62,,-7.15,19.13,17.1,,單月增加,3個月遞增,,,,,堤維西,1522,,,,v,,,,,,0.54,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,6514,芮特-KY,62.0,1.64,0.09,0.09,26.0,0.09,0.09,0.09,1,1,1,0,0,0,54.87,-0.05,,,3.1,,-91.75,-91.76,-29.61,,,,,,,,芮特-KY,6514,,,,,,,,,,0.82,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,3209,全科,39.0,-1.76,0.02,0.02,41.0,0.02,0.02,0.02,1,1,1,0,0,0,6.72,-0.19,,,4.05,,15.64,20.78,20.95,單月增加,單月增加,單月增加,連續3個月>20%,,,v,全科,3209,,,,v,,,,,,1.17,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,3530,晶相光,121.5,0.41,0.02,0.02,13.0,0.02,0.02,0.02,1,1,1,0,0,0,43.44,-0.04,,,9.61,,-11.35,-18.96,-24.22,,,3個月遞增,,,,,晶相光,3530,,,,v,,,,,,1.43,1.36,,3.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-11,6509,聚和,44.5,-2.94,0.02,0.02,35.0,0.02,0.02,0.02,1,1,1,0,0,0,3.67,0.26,,,2.48,,-37.46,-6.53,15.0,,,單月增加,,,,,聚和,6509,,,,,,,,,,0.72,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-12,3312,弘憶股,23.85,-1.04,0.07,0.07,90.0,0.07,0.07,0.07,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,弘憶股,3312,,,,v,,,,,,0.94,,,,,,0.06,0.18,0.05,0.52,3.24,-1.0,,-19.51,8.03,21.55,-1.0,-2.0,-1.0,,,,,,,
2022-05-16,3687,歐買尬,127.0,0.79,0.09,0.09,26,0.09,0.09,0.09,1,1,1,0,0,0,4.13,0.22,,,,,,,,,,,,,,,歐買尬,3687,,,,,,,,,,0.08,0.54,-2,,,0.13,0.32,0.47,1.36,0.52,2.42,-1,,-10.7,15.07,14.99,-1,-1,2,-2,-1,-3,,,,
2022-05-16,6290,良維,52.4,1.55,0.07,0.07,100,0.07,0.07,0.07,1,1,1,0,0,0,2.79,0.29,,,,,,,,,,,,,,,良維,6290,,,,,,,,,,1.33,1.0,2,,,0.17,0.36,0.3,1.09,1.31,3.05,2,,0.62,-5.46,0.28,-1,1,-2,-1,-1,2,,,,
2022-05-18,4931,新盛力,34.8,1.9,0.91,0.91,578.0,0.91,0.71,0.67,1,1,2,0,1,2,34.93,0.12,,,,,,,,,,,,,,,新盛力,4931,,,,v,,,,,,0.52,0.6,2,,,1.24,0.85,-2.42,-9.76,0.14,-0.63,-1,,-18.77,90.39,102.45,-1,-1,-1,2,2,2,,,,
2022-05-18,3003,健和興,72.2,2.85,0.13,0.13,200.0,-0.27,-0.96,-1.25,1,1,3,3,6,9,4.38,-0.12,,,,,,,,,,,,,,,健和興,3003,,,,v,,,,,,1.36,1.59,3,,,-0.13,-0.46,-0.67,-0.72,1.2,4.98,-1,,-2.24,0.77,8.91,-1,-2,-2,-2,-2,-2,,,,
2022-05-19,6568,宏觀,164,2.18,0.05,0.05,14.0,0.05,0.05,0.05,1,1,1,0,0,0,7.73,0.22,,,,,,,,,,,,,,,宏觀,6568,,,,v,,,,,,2.57,0.67,-1,,,0.15,0.25,-0.09,0.47,1.58,5.65,3,,8.34,16.48,-0.47,-1,1,3,-1,1,-1,,,,
2022-05-20,6435,大中,151.5,-0.33,0.61,0.61,205.0,0.61,0.61,0.53,1,1,1,0,0,1,4.01,-1.05,,,,,,,,,,,,,,,大中,6435,,,,v,,,,,,4.47,5.26,1,,,0.11,1.35,1.99,1.9,2.1,13.09,-1,,-4.55,30.14,32.53,-1,-1,-3,1,1,1,,,,
2022-05-20,6643,M31,307.0,3.37,0.16,0.16,50.0,0.16,0.16,0.16,1,1,1,0,0,0,9.2,0.03,,,,,,,,,,,,,,,M31,6643,,,,v,,,,,,3.6,1.28,-1,,,0.16,0.25,0.37,0.03,1.79,8.12,3,,10.74,34.7,20.81,3,1,1,-1,-1,-1,,,,
2022-05-23,6411,晶焱,143,-1.38,0.0,0.0,4.0,-0.17,-0.31,-0.98,1,1,3,1,2,6,13.08,0.19,,,,,,,,,,,,,,,晶焱,6411,,,,v,,,,,,2.85,2.23,-1,,,0.04,-1.98,-1.75,-3.42,2.25,10.32,2,,27.55,25.42,-2.89,3,1,1,-1,-1,-1,,,,
2022-05-24,8420,明揚,54.2,-5.74,0.1,0.1,50.0,0.1,0.1,0.1,1,1,1,0,0,0,2.05,0.11,,,,,,,,,,,,,,,明揚,8420,,,,,,,,,,1.36,1.75,3,,,0.02,-0.87,-0.34,0.28,0.43,4.64,2,v,7.31,45.3,37.82,-1,2,2,1,1,1,,,,
2022-05-26,5243,乙盛-KY,62.9,1.13,0.3,0.3,500.0,0.3,0.3,0.3,1,1,1,0,0,0,52.83,-0.18,,,,,,,,,,,,,,,乙盛-KY,5243,,,,,,,,,,0.89,0.9,1,,,0.37,0.57,0.59,0.34,0.81,2.75,-1,,-29.31,-22.17,0.65,-1,-2,-1,2,2,-1,,,,
2022-05-26,1907,永豐餘,26.9,1.13,0.0,0.0,1.0,0.0,-0.01,-0.01,1,1,3,0,2,2,15.23,-0.0,,,,,,,,,,,,,,,永豐餘,1907,,,,,,,,,,0.63,0.15,-2,,,0.0,0.0,-0.03,-0.2,0.94,3.13,-1,,-14.92,-14.81,-9.02,-1,-1,-1,-3,-3,-3,,,,
2022-05-26,1909,榮成,17.95,0.28,0.0,0.0,1.0,0.0,-0.0,-0.02,1,2,4,0,1,2,10.7,0.01,,,,,,,,,,,,,,,榮成,1909,,,,,,,,,,0.35,0.01,-3,,,-0.01,-0.06,-0.15,-1.34,0.4,1.84,-1,,-19.96,14.18,19.61,-1,-1,-1,-3,-3,-3,,,,
2022-05-27,6756,威鋒電子,314.5,6.25,0.18,0.18,121.0,0.18,0.18,-0.88,1,1,1,0,0,6,4.64,0.26,,,,,,,,,,,,,,,威鋒電子,6756,,,,v,,,,,,6.05,4.23,3,,,0.38,0.36,-0.88,-1.15,2.74,13.04,-1,,-3.73,26.45,33.3,-1,-2,-1,-2,-2,-2,,,,
2022-05-30,2455,全新,95.3,5.89,0.5,0.5,919.0,-0.37,-0.68,-1.11,1,2,8,4,6,9,28.66,0.19,,,,,,,,,,,,,,,全新,2455,,,,v,,,,,,1.26,1.18,1,,,0.92,0.78,0.84,-0.16,1.22,4.62,-1,,-10.54,-11.35,-7.03,-1,1,-3,-3,-3,-2,,,,
2022-06-02,8097,常珵,87.7,5.54,1.51,1.51,652.0,1.51,1.51,1.51,1,1,1,0,0,0,7.61,-0.68,,,,,,,,,,,,,,,常珵,8097,,,,v,,,,,,-1.78,0.57,1,,,-0.26,-0.12,0.21,-0.06,0.09,-0.31,2,v,163.68,601.7,388.48,-1,1,1,1,2,1,,,,
2022-06-09,4162,智擎,74.7,4.33,0.21,0.21,312.0,-0.37,-0.51,-1.05,1,1,1,4,5,7,6.59,-0.26,,,,,,,,,,,,,,,智擎,4162,,,,v,,,,,,0.99,0.68,-1.0,,,-0.15,-0.41,-0.48,-0.13,0.52,2.95,1.0,,18.04,23.86,40.59,1.0,1.0,-2.0,1.0,1.0,1.0,生技醫療業,0.44,0.32,0.51
2022-06-09,4572,駐龍,121.5,2.1,0.06,0.06,20.0,0.06,0.06,0.06,1,1,1,0,0,0,0.81,0.03,,,,,,,,,,,,,,,駐龍,4572,,,,v,,,,,,1.16,1.04,1.0,,,-0.04,-0.15,-0.01,0.02,0.16,1.5,,,,,,,,,3.0,-2.0,-1.0,電機機械,0.09,0.22,0.46
2022-06-09,6799,來頡,202.0,-0.98,0.05,0.05,20.0,0.05,0.05,0.05,1,1,1,0,0,0,7.89,-0.01,,,,,,,,,,,,,,,來頡,6799,,,,,,,,,,,2.37,,,,0.03,-0.59,-1.16,-1.41,,7.51,-1.0,,-6.47,30.1,36.8,-1.0,-1.0,-1.0,,,,半導體業,0.27,0.04,0.89
2022-06-09,6581,鋼聯,93.8,3.08,0.02,0.02,20.0,0.02,0.02,0.02,1,1,1,0,0,0,1.63,-0.07,,,,,,,,,,,,,,,鋼聯,6581,,,,v,,,,,,1.91,1.4,-1.0,,,0.03,0.02,-0.26,-0.26,0.59,5.08,2.0,,15.06,82.0,61.03,-1.0,1.0,3.0,2.0,2.0,2.0,其他,0.43,0.19,0.6
2022-06-10,4768,晶呈科技,145.5,4.3,0.21,0.21,75.0,0.21,0.21,0.21,1,1,1,0,0,0,1.7,0.05,,,,,,,,,,,,,,,晶呈科技,4768,,,,v,,,,,,inf,0.41,-2.0,,,-0.03,-0.17,-0.03,0.11,,2.15,1,,89.24,73.8,35.8,1,1,1,-1.0,-1.0,-1.0,化學工業,0.05,0.05,0.9
2022-06-10,6546,正基,138.5,-0.36,0.12,0.12,72.0,0.12,0.12,0.12,1,1,1,0,0,0,1.46,-0.13,,,,,,,,,,,,,,,正基,6546,,,,v,,,,,,inf,2.42,,,,-0.3,-0.05,-1.36,-1.77,,6.78,1,v,14.49,36.07,55.89,1,1,-1,,,,通信網路業,0.65,0.07,0.38
