stock_id,股票代號,股票名稱,股價,今日漲跌%,投信持有%,投信今日%,投信今日(張),5買%,10買%,20買%,5買N天,10買N天,20買N天,5賣N天,10賣N天,20賣N天,外資持有%,外資今日%,Q1-Q3EPS,1月-11月EPS,去年EPS,三率三升,月增率%,年增率%,累積年增率%,月增率遞增,年增率遞增,累積年增率遞增,累積年增率>20%,累積年增率>50%,累積年增率>100%,上月營收創新高,股票名稱.1,股票代號.1,1月-12月EPS(預估),1月EPS(預估),去年EPS(預估),sar趨勢向上,2021Q4三率三升,1-2月EPS(預估),去年Q1-Q3EPS,去年Q1-Q4EPS,1-3月EPS(預估),1-4月EPS(預估),Q1 EPS,EPS遞增季數,EPS遞減季數,2022Q1三率三升,主力今日%,主力5買%,主力10買%,主力20買%,去年累計同期EPS,去年整年EPS,營收遞增月數,營收創新高,營收月增率%,營收年增率%,營收累計年增率%,月增率遞增月數,年增率遞增月數,累計年增率遞增月數,營業利益成長率遞增季數,營業毛利成長率遞增季數,稅前淨利成長率遞增季數,產業,本益比(同產業rank),股價淨值比(同產業rank),殖利率(同產業rank)
2022-06-10,1338,廣華-KY,57.1,1.78,0.1,0.1,80.0,0.1,0.1,0.1,1,1,1,0,0,0,9.5,0.21,,,,,,,,,,,,,,,廣華-KY,1338,,,,v,,,,,,1.59,1.62,2.0,,,0.18,0.21,0.4,0.57,1.37,4.04,1,,22.03,15.31,9.24,1,1,1,1.0,1.0,1.0,汽車工業,0.77,0.97,0.27
2022-06-10,2753,八方雲集,149.5,2.4,0.03,0.03,20.0,0.03,0.03,0.03,1,1,1,0,0,0,3.13,0.18,,,,,,,,,,,,,,,八方雲集,2753,,,,v,,,,,,7.07,2.32,2.0,,,0.15,0.3,0.58,0.8,2.3,8.74,3,v,7.34,13.01,11.43,1,-1,2,2.0,2.0,2.0,觀光事業,0.75,0.3,0.27
2022-06-21,1708,東鹼,49.85,5.17,0.1,0.1,251.0,0.1,0.1,-0.45,1,1,1,2,2,3,17.79,0.7,,,,,,,,,,,,,,,東鹼,1708,,,,,,,,,,0.97,1.51,3,,,0.92,2.72,2.42,-1.17,0.23,2.69,-3,,-13.11,84.33,97.58,-1,1,-3,2,3,2,化學工業,0.72,0.32,0.51
2022-06-21,8112,至上,45.05,2.5,0.0,0.0,1.0,0.0,0.0,0.0,1,1,1,0,0,0,16.8,0.02,,,,,,,,,,,,,,,至上,8112,,,,,,,,,,2.19,2.09,1,,,0.02,-0.37,-0.52,-0.57,1.62,7.02,1,,0.33,-6.98,4.29,1,-3,-3,1,-3,1,電子通路業,0.87,0.4,0.24
2022-06-22,1760,寶齡富錦,96.7,2.55,0.84,0.84,723.0,0.84,0.84,0.84,1,1,1,0,0,0,8.33,-1.96,,,,,,,,,,,,,,,寶齡富錦,1760,,,,v,,,,,,0.58,0.46,1,,,-0.48,0.56,-1.77,-0.63,-0.32,1.32,2,v,111.52,52.79,41.1,2,-1,3,1,1,1,生技醫療業,0.2,0.16,0.85
2022-06-23,5536,聖暉,188.5,-1.31,0.05,0.05,31.0,0.05,0.05,0.05,1,1,1,0,0,0,16.45,-0.16,,,,,,,,,,,,,,,聖暉,5536,,,,,,,,,,9.25,6.16,-1,,,-0.14,-0.51,-0.73,-0.72,3.13,21.08,1,,5.7,18.81,28.26,1,1,-2,1,1,1,其他電子業,0.96,0.38,0.04
2022-06-24,6829,千附精密,73.6,1.1,0.02,0.02,13.0,0.02,0.02,0.02,1,1,1,0,0,0,1.51,0.01,,,,,,,,,,,,,,,千附精密,6829,,,,,,,,,,inf,1.74,2,,,0.0,-0.04,-0.04,0.09,,4.9,1,,16.17,-14.1,24.55,1,-1,-3,1,1,1,電機機械,0.6,0.23,0.24
2022-06-24,1904,正隆,29.75,0.34,0.0,0.0,2.0,-0.0,-0.11,-0.25,1,1,1,2,6,10,7.62,0.02,,,,,,,,,,,,,,,正隆,1904,,,,v,,,,,,1.13,0.67,-1,,,-0.01,-0.04,-0.08,-0.34,1.12,3.58,1,,1.78,-0.13,6.26,1,-3,-3,-3,1,-3,造紙工業,1.0,0.57,0.5
2022-06-24,3481,群創,12.3,3.36,0.0,0.0,10.0,-2.41,-2.99,-3.0,1,3,6,4,6,10,23.33,0.05,,,,,,,,,,,,,,,群創,3481,,,,,,,,,,0.16,0.18,-2,,,0.05,-0.09,-0.16,0.09,1.15,5.53,-2,,-12.64,-42.62,-25.46,1,-3,-3,-2,-3,-2,光電業,1.0,0.99,0.13
2022-06-27,3691,碩禾,153.0,3.38,0.09,0.09,66.0,0.09,0.09,0.09,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,碩禾,3691,,,,v,,,,,,-0.93,0.66,1,,,0.13,0.21,0.07,0.03,0.67,-5.34,-1,,-1.36,-14.93,-23.4,-1,2,3,1,1,1,光電業,,0.32,
2022-06-27,2436,偉詮電,60.1,4.89,0.02,0.02,28.0,0.02,-0.01,-0.02,1,1,1,0,2,3,6.98,0.26,,,,,,,,,,,,,,,偉詮電,2436,,,,,,,,,,0.94,0.74,-1,,,0.2,0.82,0.79,0.63,1.05,4.25,-2,,-4.56,-25.6,6.09,1,-3,-3,3,-1,-3,半導體業,0.45,0.43,0.43
2022-06-27,1907,永豐餘,26.8,0.37,0.0,0.0,1.0,-0.0,-0.0,-0.0,1,1,1,2,4,4,15.19,-0.0,,,,,,,,,,,,,,,永豐餘,1907,,,,,,,,,,0.63,0.15,-2,,,-0.01,0.05,0.04,-0.05,0.94,3.13,1,,10.78,-10.96,-9.43,1,1,-2,-3,-3,-3,造紙工業,0.83,0.79,0.67
2022-06-27,1909,榮成,17.6,2.03,0.0,0.0,2.0,-0.0,-0.0,-0.0,1,1,1,2,4,4,10.28,0.11,,,,,,,,,,,,,,,榮成,1909,,,,,,,,,,0.35,0.01,-3,,,0.03,-0.02,-0.2,-0.46,0.4,1.84,-2,,-2.11,-18.22,9.84,1,-2,-2,-3,-3,-3,造紙工業,0.67,0.79,0.33
2022-06-27,2542,興富發,44.8,1.36,0.0,0.0,1.0,-2.62,-4.78,-4.93,1,1,1,4,8,10,9.35,0.06,,,,,,,,,,,,,,,興富發,2542,,,,,,,,,,1.0,0.66,1,,,0.04,-1.07,-2.31,-3.3,2.26,6.45,-2,,-56.19,-89.29,-48.2,1,-3,-3,-2,-3,-2,建材營造,0.56,0.35,0.06
2022-06-27,2606,裕民,43.65,-1.8,0.0,0.0,2.0,-3.0,-5.47,-7.34,1,1,3,4,9,17,12.36,-0.09,,,,,,,,,,,,,,,裕民,2606,,,,,,,,,,1.02,1.0,-2,,,-0.15,-0.5,-1.13,-3.9,0.41,5.79,1,,3.11,14.18,16.4,1,1,-2,-1,-1,-1,航運業,0.63,0.71,0.41
2022-06-27,2607,榮運,30.6,4.97,0.0,0.0,1.0,-0.0,-0.0,-0.0,1,1,1,2,4,4,9.04,-0.02,,,,,,,,,,,,,,,榮運,2607,,,,,,,,,,0.59,0.62,3,,,0.0,0.05,0.15,0.38,0.15,1.0,1,v,14.86,182.22,155.72,1,2,2,2,2,3,航運業,0.22,0.82,0.93
2022-06-28,2027,大成鋼,35.55,-1.93,0.0,0.0,2.0,-0.01,-0.07,-0.51,1,1,1,3,7,14,15.89,-0.03,,,,,,,,,,,,,,,大成鋼,2027,,,,,,,,,,1.66,2.24,1,,,-0.04,-0.12,-0.14,-1.21,0.88,5.76,-2,,-5.15,32.35,38.88,1,-2,-2,-3,-3,-2,鋼鐵工業,0.93,0.72,0.76
2022-06-28,2481,強茂,68.0,-2.86,0.0,0.0,1.0,-0.01,-1.88,-2.36,1,1,3,3,8,14,11.07,-0.13,,,,,,,,,,,,,,,強茂,2481,,,,,,,,,,1.32,1.6,1,,,-0.17,-0.31,-1.31,-2.84,0.88,5.66,1,,2.67,-4.96,9.25,1,-3,-3,-2,-2,-1,半導體業,0.56,0.61,0.53
2022-06-29,8050,廣積,63.3,7.29,1.53,1.53,2706.0,1.53,1.53,1.53,1,1,1,0,0,0,7.51,0.25,,,,,,,,,,,,,,,廣積,8050,,,,v,,,,,,0.85,1.53,-1,,,2.02,3.66,3.67,3.71,0.31,2.69,1,,13.91,-39.43,-6.44,1,1,-2,3,3,3,電腦及週邊設備業,0.2,0.2,0.76
2022-06-30,5258,虹堡,54.8,-9.72,1.46,1.46,1308.0,1.46,1.46,1.46,1,1,1,0,0,0,11.51,-3.76,,,,,,,,,,,,,,,虹堡,5258,,,,,,,,,,-0.01,1.59,3,,,-2.22,-3.27,-5.66,-4.6,0.1,2.51,1,,11.74,61.56,67.86,1,2,-3,3,1,3,電腦及週邊設備業,0.45,0.1,0.94
2022-06-30,4979,華星光,22.6,9.71,1.02,1.02,1350.0,1.02,1.02,1.02,1,1,1,0,0,0,3.96,0.17,,,,,,,,,,,,,,,華星光,4979,,,,v,,,,,,-0.74,-0.01,1,,,1.69,2.39,2.33,2.53,-0.62,-2.22,3,,3.95,-0.88,4.47,1,1,-2,3,2,2,通信網路業,,0.27,
2022-06-30,4755,三福化,158.5,-6.76,0.02,0.02,20.0,0.02,-0.07,-1.71,1,1,1,0,1,7,31.75,-0.11,,,,,,,,,,,,,,,三福化,4755,,,,,,,,,,2.5,3.24,3,,,-0.2,-0.54,-0.74,-6.52,1.0,6.69,1,,2.82,60.08,68.81,1,-1,-1,3,3,3,化學工業,0.46,0.1,0.72
2022-07-01,5903,全家,189.0,0.53,0.01,0.01,13.0,0.01,0.01,0.01,1,1,1,0,0,0,52.68,-0.0,,,,,,,,,,,,,,,全家,5903,,,,v,,,,,,2.75,0.76,-1,,,0.0,0.01,0.01,0.01,1.43,6.02,1,,2.09,3.71,1.86,1,3,3,-1,2,-1,貿易百貨,0.12,0.06,0.84
2022-07-01,5371,中光電,47.05,-6.27,0.0,0.0,2.0,0.0,0.0,0.0,1,1,1,0,0,0,21.02,-0.25,,,,,,,,,,,,,,,中光電,5371,,,,,,,,,,1.32,1.22,-2,,,-0.18,-1.16,-1.32,-1.58,0.93,5.12,1,,44.34,16.52,17.03,1,1,-3,3,-1,-1,光電業,0.73,0.78,0.21
2022-07-01,6182,合晶,45.05,-6.24,0.0,0.0,3.0,-0.01,-0.07,-0.97,1,1,1,1,4,11,13.59,0.63,,,,,,,,,,,,,,,合晶,6182,,,,,,,,,,1.08,0.9,3,,,0.45,0.17,0.04,-1.76,0.29,2.02,1,,2.36,21.77,27.97,1,1,-3,-1,-1,-1,半導體業,0.32,0.54,0.76
2022-07-01,6411,晶焱,105.5,-6.64,0.0,0.0,1.0,-0.01,-0.02,-0.01,1,1,3,1,2,2,12.99,0.06,,,,,,,,,,,,,,,晶焱,6411,,,,,,,,,,2.85,2.23,-1,,,0.04,-0.04,-0.32,-2.02,2.25,10.32,-1,,-18.16,7.26,-1.04,-1,-1,2,-1,-1,-1,半導體業,0.58,0.46,0.36
2022-07-01,8299,群聯,256.0,-5.54,0.0,0.0,2.0,-0.52,-1.51,-2.65,1,1,1,3,8,17,34.95,0.06,,,,,,,,,,,,,,,群聯,8299,,,,,,,,,,15.27,11.09,1,,,-0.09,-1.06,-1.82,-3.53,8.56,41.34,-2,,-13.59,-10.47,18.72,-2,-3,-3,-1,-2,1,半導體業,0.9,0.79,0.18
2022-07-04,5287,數字,195,1.04,0.01,0.01,4.0,0.01,0.01,0.01,1,1,1,0,0,0,31.16,0.01,,,,,,,,,,,,,,,數字,5287,,,,,,,,,,5.42,3,1,,,0,-0.04,-0.06,-0.06,3.43,12.13,,v,,,,,,,-1,-1,-1,電子商務,0.86,0.3,0.25
2022-07-05,6213,聯茂,70.9,2.9,0.01,0.01,40.0,-0.02,-0.07,-0.11,1,1,3,4,7,10,10.96,0.31,,,,,,,,,,,,,,,聯茂,6213,,,,,,,,,,3.27,2.11,1,,,-0.09,-0.36,-0.6,-1.09,1.93,9.0,-2,,-8.03,-8.23,4.96,-2,-3,-3,-2,-2,1,電子零組件業,0.81,0.56,0.28
2022-07-05,2027,大成鋼,34.3,2.69,0.0,0.0,1.0,-0.02,-0.03,-0.32,3,4,4,2,5,12,15.96,0.03,,,,,,,,,,,,,,,大成鋼,2027,,,,,,,,,,1.66,2.24,1,,,0.03,0.16,0.04,-0.73,0.88,5.76,-2,,-5.15,32.35,38.88,1,-2,-2,-3,-3,-2,鋼鐵工業,0.91,0.72,0.72
2022-07-06,4768,晶呈科技,116.0,3.57,0.14,0.14,49.0,0.14,0.14,0.14,1,1,3,0,0,1,3.55,-0.39,,,,,,,,,,,,,,,晶呈科技,4768,,,,,,,,,,inf,0.41,-2,,,-0.49,-0.6,-1.23,-0.85,,2.15,1,,89.24,73.8,35.8,1,1,1,-1,-1,-1,化學工業,0.1,0.05,0.92
2022-07-06,5534,長虹,71.9,-1.24,0.0,0.0,1.0,0.0,-0.05,-0.22,1,1,1,0,2,8,12.06,-0.02,,,,,,,,,,,,,,,長虹,5534,,,,,,,,,,4.42,4.32,2,,,0.0,0.01,0.01,-0.02,0.74,4.41,-2,,-48.01,92.08,353.46,-2,-2,-1,3,3,3,建材營造,0.6,0.55,0.54
2022-07-08,2497,怡利電,70.4,5.39,0.29,0.29,350.0,0.29,0.29,0.29,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,怡利電,2497,,,,,,,,,,-0.22,0.56,-1,,,,,,,0.09,0.81,1,,19.54,28.4,41.9,1,1,-3,1,1,-2,汽車工業,0.1,0.06,
2022-07-08,2748,雲品,43.45,2.24,0.03,0.03,30.0,0.03,0.03,0.03,1,1,1,0,0,0,0.0,0.0,,,,,,,,,,,,,,,雲品,2748,,,,v,,,,,,0.65,0.75,-1,,,,,,,0.37,-0.38,-2,,-38.43,29.24,8.92,-2,1,1,2,3,2,觀光事業,0.05,0.55,0.76
2022-07-08,6182,合晶,46.4,3.34,0.02,0.02,130.0,-0.03,-0.04,-0.87,1,2,2,2,3,11,0.0,0.0,,,,,,,,,,,,,,,合晶,6182,,,,,,,,,,1.08,0.9,3,,,,,,,0.29,2.02,1,,2.36,21.77,27.97,1,1,-3,-1,-1,-1,半導體業,0.33,0.55,0.77
2022-07-08,2481,強茂,58.0,3.94,0.0,0.0,1.0,-0.2,-0.24,-2.35,1,2,2,2,5,13,0.0,0.0,,,,,,,,,,,,,,,強茂,2481,,,,,,,,,,1.32,1.6,1,,,,,,,0.88,5.66,1,,2.67,-4.96,9.25,1,-3,-3,-2,-2,-1,半導體業,0.61,0.65,0.47
2022-07-11,2421,建準,33.5,0.6,0.08,0.08,200.0,0.08,0.08,0.08,1,1,1,0,0,0,16.7,-0.09,,,,,,,,,,,,,,,建準,2421,,,,v,,,,,,1.35,0.61,-1,,,0.0,-0.21,-0.5,-0.6,0.37,1.71,1,v,28.73,34.73,3.93,1,1,1,3,3,3,電子零組件業,0.28,0.3,0.71
2022-07-11,1904,正隆,25.9,0.58,0.0,0.0,1.0,-0.17,-0.32,-0.43,1,2,4,4,8,14,7.62,0.02,,,,,,,,,,,,,,,正隆,1904,,,,,,,,,,1.7,0.67,-1,,,0.02,-0.02,-0.31,-0.39,1.12,3.58,1,,-4.2,-3.47,4.53,1,-3,-3,-3,1,-3,造紙工業,1.0,0.57,0.5
2022-07-14,3163,波若威,52.0,9.94,0.2,0.2,150.0,0.2,0.2,0.2,1,1,1,0,0,0,4.76,0.06,,,,,,,,,,,,,,,波若威,3163,,,,v,,,,,,1.19,0.61,-1,,,1.51,1.8,1.32,-1.42,-0.13,1.09,3,,-4.97,76.07,53.37,-2,3,3,2,2,3,通信網路業,0.29,0.36,0.91
2022-07-14,6715,嘉基,155.5,0.65,0.05,0.05,28.0,0.05,0.05,-0.12,1,1,1,0,0,1,3.2,0.17,,,,,,,,,,,,,,,嘉基,6715,,,,v,,,,,,2.96,1.42,1,,,-0.04,0.53,0.91,2.2,0.89,3.05,1,v,13.15,96.79,50.42,1,1,3,1,1,1,電子零組件業,0.08,0.04,0.98
2022-07-14,3338,泰碩,38.8,3.19,0.04,0.04,38.0,0.04,0.04,0.04,1,1,1,0,0,0,4.34,0.05,,,,,,,,,,,,,,,泰碩,3338,,,,v,,,,,,1.3,0.71,-1,,,0.07,0.24,0.15,-0.05,0.13,2.13,1,,4.71,5.75,1.87,1,1,1,3,1,1,電子零組件業,0.36,0.27,0.64
2022-07-14,6138,茂達,139.0,4.51,0.01,0.01,10.0,-0.24,-1.37,-3.65,1,1,2,2,7,14,20.94,0.22,,,,,,,,,,,,,,,茂達,6138,,,,v,,,,,,5.32,4.27,3,,,0.14,0.23,0.29,-1.27,2.29,12.9,3,,-17.56,15.56,27.86,1,1,3,1,1,1,半導體業,0.62,0.15,0.36
2022-07-15,6438,迅得,90.2,2.5,0.21,0.21,150.0,0.21,0.07,-2.05,1,1,1,0,1,7,13.53,0.0,,,,,,,,,,,,,,,迅得,6438,,,,v,,,,,,3.88,2.21,-2.0,,,0.16,0.21,-0.12,-1.59,2.0,10.15,1,v,22.18,15.83,19.59,1,2,1,1,-2,1,其他電子業,0.76,0.39,0.29
2022-07-15,1733,五鼎,25.9,0.58,0.16,0.16,159.0,0.16,0.16,0.16,1,1,1,0,0,0,7.48,-0.2,,,,,,,,,,,,,,,五鼎,1733,,,,,,,,,,0.68,0.46,-1.0,,,-0.02,-0.25,0.58,0.8,0.34,2.03,2,,-11.07,20.71,6.52,-1,-1,3,-2,-1,-2,生技醫療業,0.91,0.76,0.28
2022-07-15,3580,友威科,57.4,2.32,0.1,0.1,39.0,0.1,0.1,0.1,1,1,1,0,0,0,4.01,0.15,,,,,,,,,,,,,,,友威科,3580,,,,v,,,,,,1.4,0.59,-1.0,,,0.03,-0.09,-0.2,-1.74,0.51,3.02,1,,18.06,74.09,20.92,1,1,1,-1,-1,-1,其他電子業,0.2,0.2,0.72
2022-07-15,3093,港建,152.0,-2.88,0.08,0.08,28.0,0.08,0.08,0.08,1,1,1,0,0,0,70.22,-0.54,,,,,,,,,,,,,,,港建,3093,,,,v,,,,,,4.21,3.44,3.0,,,0.11,-0.56,-0.05,-0.12,1.19,7.41,-1,v,19.15,98.79,60.13,-2,-1,-1,1,1,1,其他電子業,0.32,0.02,0.69
2022-07-15,1339,昭輝,40.0,-0.37,0.07,0.07,49.0,0.07,0.07,0.07,1,1,1,0,0,0,2.62,-0.12,,,,,,,,,,,,,,,昭輝,1339,,,,,,,,,,1.34,1.54,3.0,,,0.04,0.09,0.19,0.0,0.78,1.83,-1,,-7.18,8.3,2.92,-2,3,2,2,2,2,汽車工業,0.6,0.84,0.23
2022-07-15,1527,鑽全,41.2,0.73,0.06,0.06,82.0,0.06,0.06,0.06,1,1,1,0,0,0,11.11,-0.13,,,,,,,,,,,,,,,鑽全,1527,,,,,,,,,,2.7,1.49,1.0,,,-0.02,-0.24,-0.35,0.15,1.06,3.37,1,,-22.03,-19.66,-0.4,1,-2,-1,1,1,2,電機機械,0.79,0.66,0.24
2022-07-15,4104,佳醫,63.0,0.16,0.05,0.05,75.0,0.05,0.05,0.05,1,1,1,0,0,0,7.94,-0.07,,,,,,,,,,,,,,,佳醫,4104,,,,,,,,,,2.07,1.19,-1.0,,,-0.01,-0.25,-0.42,-0.35,0.93,4.3,-1,,-8.96,5.42,5.38,-2,-1,-1,-2,2,-1,生技醫療業,0.78,0.87,0.15
2022-07-15,4426,利勤,26.75,1.13,0.05,0.05,93.0,0.05,0.05,0.05,1,1,1,0,0,0,5.61,-0.13,,,,,,,,,,,,,,,利勤,4426,,,,,,,,,,0.16,-0.49,3.0,,,-0.04,-0.29,0.01,0.8,-0.33,-2.15,3,,-10.21,114.77,50.23,-2,-1,3,2,1,2,紡織纖維,,0.2,
2022-07-15,1701,中化,21.55,0.0,0.05,0.05,161.0,0.05,0.05,0.05,1,1,1,0,0,0,12.4,-0.01,,,,,,,,,,,,,,,中化,1701,,,,,,,,,,0.78,0.3,-1.0,,,0.0,-0.04,0.05,0.5,0.43,1.74,1,,2.37,5.02,-0.38,1,-2,-1,-1,-3,-1,生技醫療業,0.83,0.98,0.44
2022-07-15,6197,佳必琪,33.1,-8.69,0.05,0.05,60.0,0.05,0.05,0.05,1,1,1,0,0,0,7.81,-0.22,,,,,,,,,,,,,,,佳必琪,6197,,,,,,,,,,1.34,0.34,-1.0,,,-0.14,-0.47,-0.64,-1.0,0.48,3.06,3,,-2.74,7.88,12.21,1,1,1,3,-1,-1,電子零組件業,0.56,0.45,0.08
2022-07-15,1217,愛之味,10.35,-0.48,0.04,0.04,207.0,0.04,0.04,0.04,1,1,1,0,0,0,6.12,-0.06,,,,,,,,,,,,,,,愛之味,1217,,,,,,,,,,0.13,0.1,1.0,,,0.0,-0.08,-0.06,0.16,0.14,0.41,1,,4.72,-13.27,-1.89,1,-1,-1,-1,-1,1,食品工業,0.15,0.96,0.8
2022-07-15,2534,宏盛,23.95,0.0,0.04,0.04,203.0,0.04,0.04,0.04,1,1,1,0,0,0,8.61,-0.08,,,,,,,,,,,,,,,宏盛,2534,,,,,,,,,,1.03,0.84,3.0,,,-0.01,-0.22,-0.14,0.15,0.37,1.78,1,,-12.12,-11.54,31.18,1,1,3,1,1,1,建材營造,0.49,0.7,0.7
2022-07-15,1734,杏輝,28.05,-0.36,0.03,0.03,45.0,0.03,0.03,0.03,1,1,1,0,0,0,6.35,-0.2,,,,,,,,,,,,,,,杏輝,1734,,,,,,,,,,-0.04,0.35,2.0,,,-0.16,-0.47,0.36,2.37,0.03,-0.23,1,,-7.13,19.29,13.0,1,1,1,2,-1,2,生技醫療業,0.01,0.66,0.98
2022-07-15,1310,台苯,13.4,-0.74,0.03,0.03,142.0,0.03,0.03,0.03,1,1,1,0,0,0,6.58,-0.01,,,,,,,,,,,,,,,台苯,1310,,,,,,,,,,0.73,0.18,1.0,,,0.0,-0.13,-0.21,-1.08,0.45,0.2,3,,-18.28,4.44,32.14,1,-2,-2,2,2,2,塑膠工業,,0.6,1.0
2022-07-15,1444,力麗,10.05,0.0,0.02,0.02,147.0,0.02,0.02,0.02,1,1,1,0,0,0,5.84,0.01,,,,,,,,,,,,,,,力麗,1444,,,,,,,,,,0.12,0.28,-1.0,,,0.01,0.01,0.07,0.16,0.08,0.68,-1,,4.27,18.39,37.84,-1,-1,-1,1,-2,-1,紡織纖維,0.58,0.62,0.71
2022-07-15,1789,神隆,24.35,0.21,0.02,0.02,154.0,0.02,0.02,0.02,1,1,1,0,0,0,4.24,-0.03,,,,,,,,,,,,,,,神隆,1789,,,,,,,,,,0.19,0.1,2.0,,,0.0,0.02,0.13,0.72,0.11,0.31,1,,-18.67,16.93,11.14,1,1,1,-1,-1,-1,生技醫療業,0.09,0.57,0.8
2022-07-15,1219,福壽,19.4,-0.51,0.02,0.02,74.0,0.02,0.02,0.02,1,1,1,0,0,0,5.57,-0.05,,,,,,,,,,,,,,,福壽,1219,,,,,,,,,,0.58,0.63,2.0,,,-0.02,0.21,-0.01,0.27,0.73,1.0,-2,,-7.28,31.34,18.6,1,1,3,2,2,2,食品工業,0.35,0.71,0.16
2022-07-15,1104,環泥,22.4,0.0,0.02,0.02,143.0,0.02,0.02,0.02,1,1,1,0,0,0,13.25,-0.0,,,,,,,,,,,,,,,環泥,1104,,,,v,,,,,,1.07,0.82,2.0,,,0.01,0.1,0.28,0.39,0.35,1.66,-1,,6.69,40.75,12.94,-2,-1,-1,-1,-1,2,水泥工業,0.86,0.86,0.71
2022-07-15,4746,台耀,46.55,-1.06,0.01,0.01,18.0,0.01,0.01,0.01,1,1,1,0,0,0,1.99,-0.05,,,,,,,,,,,,,,,台耀,4746,,,,,,,,,,2.49,-3.33,-1.0,,,-0.09,-0.09,-0.01,0.66,9.84,10.92,-2,,29.59,8.33,6.63,-2,-2,-2,2,2,-1,生技醫療業,,0.98,0.4
2022-07-15,2867,三商壽,6.33,-7.05,0.01,0.01,204.0,0.01,0.01,0.01,1,1,1,0,0,0,5.84,-0.04,,,,,,,,,,,,,,,三商壽,2867,,,,,,,,,,0.14,-1.22,-2.0,,,-0.2,-0.32,-0.31,-0.12,0.65,0.42,-2,,,,,1,1,1,-2,-2,-2,金融保險業,,0.97,
2022-07-15,2419,仲琦,25.0,1.01,0.01,0.01,39.0,0.01,0.01,0.01,1,1,1,0,0,0,1.24,-0.01,,,,,,,,,,,,,,,仲琦,2419,,,,v,,,,,,0.39,0.23,1.0,,,-1.49,0.48,1.54,1.44,,0.22,1,v,54.87,96.21,6.3,1,-1,3,3,1,1,通信網路業,0.14,0.49,0.88
2022-07-15,2614,東森,22.9,-0.43,0.01,0.01,37.0,0.01,0.01,0.01,1,1,1,0,0,0,2.77,-0.02,,,,,,,,,,,,,,,東森,2614,,,,v,,,,,,0.4,0.17,-2.0,,,-0.01,0.15,0.59,0.35,0.1,1.37,-2,,1.77,9.97,11.29,-2,-2,-2,-1,-1,1,其他,0.42,0.28,0.63
2022-07-15,2608,嘉里大榮,38.1,0.13,0.01,0.01,29.0,0.01,0.01,0.01,1,1,1,0,0,0,4.29,0.05,,,,,,,,,,,,,,,嘉里大榮,2608,,,,,,,,,,1.57,0.62,-1.0,,,0.02,0.03,0.07,0.22,0.65,2.99,1,,-4.05,-2.73,1.57,1,-2,-1,2,2,2,航運業,0.41,0.38,0.63
2022-07-15,2601,益航,9.39,-0.74,0.01,0.01,81.0,0.01,0.01,0.01,1,1,1,0,0,0,11.98,-0.05,,,,,,,,,,,,,,,益航,2601,,,,,,,,,,0.22,0.13,1.0,,,-0.02,0.07,0.42,0.95,0.01,0.2,1,,1.01,3.37,-3.5,1,-1,-3,-3,2,-2,貿易百貨,0.28,0.86,
2022-07-15,2013,中鋼構,53.1,0.0,0.01,0.01,13.0,0.01,0.01,0.01,1,1,1,0,0,0,7.66,-0.03,,,,,,,,,,,,,,,中鋼構,2013,,,,,,,,,,0.96,0.55,-1.0,,,0.0,-0.01,-0.02,-0.05,0.39,2.49,-2,,29.7,28.87,26.06,-2,-1,-1,1,-2,1,鋼鐵工業,0.09,0.08,0.95
